"Hugo_Symbol","Entrez_Gene_Id","HR","pvalue","qvalue"
"CCDC93",54520,0.964620325633821,0.70003139809699,0.999742180536656
"WDR44",54521,1.04507902490175,0.667012143511843,0.999742180536656
"ANKRD16",54522,0.873055749261906,0.231272878564758,0.999742180536656
"ASNSD1",54529,0.961994906634838,0.730238619946951,0.999742180536656
"MIER2",54531,0.996820957736285,0.972025620061354,0.999742180536656
"USP53",54532,1.05004572941069,0.681494328796102,0.999742180536656
"MRPL50",54534,1.05260500827211,0.63473570858417,0.999742180536656
"CCHCR1",54535,0.9888831259051,0.905738927874297,0.999742180536656
"EXOC6",54536,1.04352455560542,0.66624285760658,0.999742180536656
"ROBO4",54538,0.91319918258968,0.394851219536687,0.999742180536656
"NDUFB11",54539,1.02047934665577,0.838554150580219,0.999742180536656
"FAM193B",54540,1.06280404321999,0.521013758219373,0.999742180536656
"DDIT4",54541,0.978167838257022,0.830958998311018,0.999742180536656
"RC3H2",54542,0.949097811848919,0.597982959607093,0.999742180536656
"MTMR12",54545,1.07564755839173,0.446953738517839,0.999742180536656
"SDK2",54549,1.06699354357377,0.500734154031718,0.999742180536656
"WDR5B",54554,1.0038673503334,0.970381893616391,0.999742180536656
"DDX49",54555,0.924425361061669,0.396710002358882,0.999742180536656
"ING3",54556,1.08164251763852,0.443468472767666,0.999742180536656
"SGTB",54557,1.11382885892303,0.314564331582514,0.999742180536656
"SPATA6",54558,0.905297043913028,0.355668068939867,0.999742180536656
"DLL4",54567,1.04353364629609,0.687373724934408,0.999742180536656
"UGT1A6",54578,0.936229707168387,0.664294321183095,0.999742180536656
"SCAND2",54581,0.937799395022657,0.54201436389137,0.999742180536656
"EGLN1",54583,0.974912827600336,0.795749153159621,0.999742180536656
"GNB1L",54584,0.947709487433705,0.564715883813065,0.999742180536656
"LZTFL1",54585,0.978606344549152,0.824452309072382,0.999742180536656
"C9orf11",54586,0.998487005743635,0.988650727336728,0.999742180536656
"L1TD1",54596,1.00027360586467,0.997907333896718,0.999742180536656
"NDFIP2",54602,1.04065804012209,0.720789980571817,0.999742180536656
"DDX56",54606,1.02738144959417,0.759176205755223,0.999742180536656
"INO80",54617,0.993717970809697,0.947939991390147,0.999742180536656
"CCNJ",54619,0.934875270591665,0.557511778611768,0.999742180536656
"FBXL19",54620,1.01274678122886,0.88700311916589,0.999742180536656
"VSIG10",54621,1.09345175855376,0.395559125918731,0.999742180536656
"ARL15",54622,1.04834523442077,0.638462715885464,0.999742180536656
"PAF1",54623,0.909308255562415,0.336947460620694,0.999742180536656
"PARP14",54625,1.04648639019179,0.637474916481422,0.999742180536656
"HES2",54626,1.06615898714743,0.435596293636691,0.999742180536656
"KIAA1383",54627,1.02705577737312,0.797496688941294,0.999742180536656
"FAM63B",54629,0.949599062316275,0.648559592635648,0.999742180536656
"PCDHB18",54660,1.04901657924044,0.622695024793962,0.999742180536656
"PCDHB17",54661,1.01081269444912,0.91133527202361,0.999742180536656
"TBC1D13",54662,0.973733429969543,0.791083542650681,0.999742180536656
"WDR74",54663,0.97284010387374,0.8225966593127,0.999742180536656
"TMEM106B",54664,0.990503101806705,0.931810749977945,0.999742180536656
"RSBN1",54665,1.00329235613085,0.976530175554693,0.999742180536656
"LRRN3",54674,1.05780502393235,0.596912176342951,0.999742180536656
"CRLS1",54675,0.898298865994854,0.316722254922139,0.999742180536656
"GTPBP2",54676,1.00511287122541,0.959527474009062,0.999742180536656
"CROT",54677,0.95521604622464,0.646358215043331,0.999742180536656
"ZNHIT6",54680,0.945108047629559,0.554284211959967,0.999742180536656
"P4HTM",54681,1.00583672960755,0.953427732856956,0.999742180536656
"MANSC1",54682,0.976859612235284,0.818804293519325,0.999742180536656
"RRN3",54700,0.972607714404949,0.763136801459421,0.999742180536656
"GPN2",54707,1.04319294730162,0.632938220336291,0.999742180536656
"MARCH5",54708,0.967667577124273,0.75059869813882,0.999742180536656
"SLC6A20",54716,0.998074829885584,0.981453040383374,0.999742180536656
"BTN2A3",54718,0.877468822056863,0.210575937165217,0.999742180536656
"OTUD4",54726,0.998892456522499,0.991187187640451,0.999742180536656
"SLC35F2",54733,0.893454913055657,0.295687644751743,0.999742180536656
"RAB39",54734,1.08953183500917,0.454103469131455,0.999742180536656
"MPHOSPH8",54737,0.963973645712379,0.699975615181633,0.999742180536656
"FEV",54738,1.0823460068069,0.373780039193969,0.999742180536656
"XAF1",54739,1.00540117267072,0.958389854794864,0.999742180536656
"LEPROT",54741,0.997941917834515,0.985211102791009,0.999742180536656
"LY6K",54742,1.04849813371734,0.562014916561572,0.999742180536656
"EPDR1",54749,1.00397962266994,0.970143785945031,0.999742180536656
"FBLIM1",54751,1.09145574575589,0.355960026074597,0.999742180536656
"FNDC8",54752,0.980883302097328,0.839919284585216,0.999742180536656
"ZNF853",54753,1.01206876382499,0.903523704495953,0.999742180536656
"KLHDC4",54758,1.00853233457491,0.928914433336523,0.999742180536656
"PCSK4",54760,0.981427554738302,0.84650680410121,0.999742180536656
"GRAMD1C",54762,1.01229872430435,0.91119895311086,0.999742180536656
"ROPN1",54763,0.974472713650094,0.830285069025511,0.999742180536656
"ZRANB1",54764,0.990252763463327,0.920509511207407,0.999742180536656
"TRIM44",54765,1.03439810298251,0.731807755203471,0.999742180536656
"BTG4",54766,1.12281942225137,0.273829346264025,0.999742180536656
"HYDIN",54768,0.980651807889604,0.833295961856061,0.999742180536656
"PPP1R12C",54776,0.94489107778987,0.548210958456437,0.999742180536656
"RNF111",54778,0.967151196088205,0.745182666285514,0.999742180536656
"NSMCE4A",54780,0.953265081087611,0.639852820245649,0.999742180536656
"C17orf59",54785,1.08793887437356,0.390652724010131,0.999742180536656
"DNAJB12",54788,1.10043580017936,0.347259416927907,0.999742180536656
"TET2",54790,0.940905166741257,0.544054557307706,0.999742180536656
"TRPM4",54795,0.911619112614356,0.317569990235865,0.999742180536656
"MED18",54797,0.981304026978627,0.84453434680971,0.999742180536656
"DCHS2",54798,1.0290386181171,0.77725179760704,0.999742180536656
"MBTD1",54799,0.939757763486045,0.550281060972003,0.999742180536656
"KLHL24",54800,0.927852205047943,0.444825942849706,0.999742180536656
"HAUS6",54801,0.963952567495763,0.706189742015271,0.999742180536656
"TRIT1",54802,1.01195613186208,0.906739163533934,0.999742180536656
"CNNM2",54805,1.08250037404827,0.394632161973373,0.999742180536656
"AHI1",54806,0.960280943702989,0.664411720246602,0.999742180536656
"ZNF586",54807,1.02265363524507,0.826428102432215,0.999742180536656
"DYM",54808,1.06401445353803,0.562628833081737,0.999742180536656
"SAMD9",54809,1.00147396749243,0.9854880212503,0.999742180536656
"GIPC2",54810,1.14178796655579,0.217879290460452,0.999742180536656
"AFTPH",54812,1.0292182512647,0.776812185387324,0.999742180536656
"KLHL28",54813,0.949557444814755,0.63436671682194,0.999742180536656
"QPCTL",54814,0.977085926317312,0.800450599300257,0.999742180536656
"GATAD2A",54815,0.927698038897659,0.418634674760845,0.999742180536656
"ZNF280D",54816,0.967685863577919,0.777632883129564,0.999742180536656
"ZCCHC10",54819,1.04790790712388,0.670362446110236,0.999742180536656
"NDE1",54820,0.989262103905616,0.910463783907751,0.999742180536656
"ERCC6L",54821,1.00705043260573,0.945212444463824,0.999742180536656
"TRPM7",54822,0.954289929201153,0.685873423412964,0.999742180536656
"CDHR2",54825,1.05207917951055,0.502072865665458,0.999742180536656
"GIN1",54826,1.03547939535945,0.749778205368533,0.999742180536656
"BCAS3",54828,1.01886686740551,0.850794992198467,0.999742180536656
"NUP62CL",54830,0.957922453291608,0.68897801775805,0.999742180536656
"BEST2",54831,1.03249023968889,0.734450914341361,0.999742180536656
"VPS13C",54832,0.946932645189966,0.611879126434556,0.999742180536656
"GDAP2",54834,0.99178622242004,0.93270031026873,0.999742180536656
"BSPRY",54836,1.05795966994423,0.568253764742922,0.999742180536656
"C10orf26",54838,1.0501991663816,0.638976372248055,0.999742180536656
"LRRC49",54839,0.976470942212056,0.819407173779074,0.999742180536656
"APTX",54840,1.03320146940687,0.749419540261454,0.999742180536656
"BIVM",54841,0.966371970928047,0.707686082642835,0.999742180536656
"MFSD6",54842,1.07260989813648,0.489621097224187,0.999742180536656
"ESRP1",54845,0.946674712794281,0.656383682888705,0.999742180536656
"SIDT1",54847,0.941821615195348,0.518449250390959,0.999742180536656
"DEF8",54849,0.979400725034192,0.827211159716749,0.999742180536656
"FBXL12",54850,0.888054577435967,0.256184037679262,0.999742180536656
"ANKRD49",54851,0.98000706636249,0.853215630397334,0.999742180536656
"WDR55",54853,1.0197091803984,0.838241603820719,0.999742180536656
"FAM83E",54854,1.01795405014809,0.856141412227424,0.999742180536656
"FAM46C",54855,1.10520085294173,0.41372941447409,0.999742180536656
"GON4L",54856,0.917971151423704,0.387032116200249,0.999742180536656
"GDPD2",54857,1.08114231818946,0.394616452861148,0.999742180536656
"PGPEP1",54858,0.907358829470995,0.350496959037533,0.999742180536656
"C3orf75",54859,0.986823420443628,0.895471764735549,0.999742180536656
"SNRK",54861,0.99673317052479,0.976502764504517,0.999742180536656
"CC2D1A",54862,0.923775131130439,0.397078162235923,0.999742180536656
"C9orf167",54863,1.02756331902427,0.776210519788351,0.999742180536656
"GPATCH4",54865,0.896997607117064,0.303701888610715,0.999742180536656
"TMEM214",54867,1.06056040478332,0.544412492803364,0.999742180536656
"TMEM104",54868,0.97880926269001,0.818049125460382,0.999742180536656
"EPS8L1",54869,1.01756297435071,0.845502660337757,0.999742180536656
"QRICH1",54870,1.00288969426661,0.976014619152057,0.999742180536656
"PIGG",54872,1.01984052660179,0.849970923123184,0.999742180536656
"PALMD",54873,0.976907036137113,0.830500150059225,0.999742180536656
"FNBP1L",54874,1.11353012717029,0.314501488516835,0.999742180536656
"CNTLN",54875,0.945906070650901,0.605190623064503,0.999742180536656
"DCAF16",54876,0.936621691393114,0.509063235759327,0.999742180536656
"ZCCHC2",54877,1.03607397469745,0.714395998818155,0.999742180536656
"DPP8",54878,0.903895242531263,0.345421249366161,0.999742180536656
"ST7L",54879,0.988107784232791,0.909266349060157,0.999742180536656
"BCOR",54880,1.00290186141651,0.974691531402311,0.999742180536656
"TEX10",54881,0.972854624389294,0.791675543309013,0.999742180536656
"ANKHD1",54882,0.963094180599664,0.69404161758201,0.999742180536656
"CWC25",54883,1.0951738522732,0.363300111695611,0.999742180536656
"RETSAT",54884,0.974372371052322,0.807372784909531,0.999742180536656
"TBC1D8B",54885,1.12024451917156,0.307909524749252,0.999742180536656
"LPPR1",54886,1.09329686201836,0.377464848021958,0.999742180536656
"UHRF1BP1",54887,0.955834071649978,0.639813590999542,0.999742180536656
"NSUN2",54888,1.06614687938889,0.499477263101913,0.999742180536656
"ALKBH5",54890,1.09662894938124,0.35937297230976,0.999742180536656
"INO80D",54891,0.988000519589296,0.902033274314232,0.999742180536656
"NCAPG2",54892,1.01102262653499,0.907169281349366,0.999742180536656
"MTMR10",54893,0.950014674608778,0.637973598175534,0.999742180536656
"RNF43",54894,1.09424348548618,0.389494920881723,0.999742180536656
"CASZ1",54897,0.924703668300435,0.366650733206093,0.999742180536656
"ELOVL2",54898,1.00751476961836,0.944823032784336,0.999742180536656
"PXK",54899,1.0909878718546,0.41375385226233,0.999742180536656
"LAX1",54900,1.0927023816416,0.239208115388421,0.999742180536656
"CDKAL1",54901,1.02131262410008,0.846155798738278,0.999742180536656
"TTC19",54902,1.03785965094354,0.711675867079056,0.999742180536656
"MKS1",54903,0.995167687549407,0.961144668371867,0.999742180536656
"WHSC1L1",54904,1.03361875997105,0.730149561710798,0.999742180536656
"CYP2W1",54905,0.971693301678068,0.850067161598353,0.999742180536656
"C10orf18",54906,0.884778368009144,0.235445224222904,0.999742180536656
"CCDC99",54908,1.01575524956653,0.88410470720494,0.999742180536656
"SEMA4C",54910,1.03315333152469,0.769040032308956,0.999742180536656
"KIAA1797",54914,0.993156375070949,0.933576509002683,0.999742180536656
"YTHDF1",54915,1.01424312445356,0.894475311660857,0.999742180536656
"C14orf101",54916,0.979449215243734,0.84850857386336,0.999742180536656
"CMTM6",54918,1.09864587927231,0.384646059809953,0.999742180536656
"HEATR2",54919,0.95796092700574,0.667096415462508,0.999742180536656
"DUS2L",54920,0.993334033781172,0.944700929323698,0.999742180536656
"CHTF8",54921,1.05454725502389,0.60956174411865,0.999742180536656
"RASIP1",54922,0.986291857930971,0.896413599023396,0.999742180536656
"LIME1",54923,0.936313833916118,0.466159729149153,0.999742180536656
"ZNF434",54925,0.990842986244586,0.929895298837066,0.999742180536656
"UBE2R2",54926,0.973081595243977,0.775648829272341,0.999742180536656
"CHCHD3",54927,1.09230997547174,0.414254202520252,0.999742180536656
"IMPAD1",54928,1.06697184842358,0.508904091509845,0.999742180536656
"TMEM161A",54929,0.903771285851501,0.274040223280715,0.999742180536656
"HAUS4",54930,0.933915976026867,0.467800643884104,0.999742180536656
"RG9MTD1",54931,0.95066518930352,0.638560530886223,0.999742180536656
"EXD3",54932,0.92676677461914,0.413876579637303,0.999742180536656
"C12orf41",54934,0.97332538475884,0.798176908268025,0.999742180536656
"ADPRHL2",54936,1.10893752159665,0.308924678906838,0.999742180536656
"SARS2",54938,0.883167332308313,0.197985898831386,0.999742180536656
"COMMD4",54939,1.09043619747086,0.363122136710062,0.999742180536656
"OCIAD1",54940,1.03132269221599,0.778568774621538,0.999742180536656
"C9orf6",54942,1.06380035652802,0.528817417797647,0.999742180536656
"DNAJC28",54943,0.924133778730508,0.457802005534424,0.999742180536656
"SLC41A3",54946,1.04211966801826,0.694409524947479,0.999742180536656
"LPCAT2",54947,1.08042538551802,0.425715271791067,0.999742180536656
"MRPL16",54948,1.10843519348538,0.334575405540938,0.999742180536656
"SDHAF2",54949,1.03455285835324,0.740991901450353,0.999742180536656
"COMMD8",54951,1.08218610490464,0.488581756840976,0.999742180536656
"TRNAU1AP",54952,1.14442730550688,0.200959271029112,0.999742180536656
"C1orf27",54953,0.964046991090818,0.726108295996715,0.999742180536656
"FAM120C",54954,0.978008218279584,0.833684919199382,0.999742180536656
"C1orf109",54955,0.911636898022364,0.343533652219071,0.999742180536656
"PARP16",54956,1.10223606324143,0.363266392826261,0.999742180536656
"TXNL4B",54957,0.927175804695696,0.440640763875015,0.999742180536656
"TMEM160",54958,0.980506094862057,0.831690502086473,0.999742180536656
"GEMIN8",54960,1.05357091468067,0.613056071648894,0.999742180536656
"SSH3",54961,1.11768930681194,0.290047982007375,0.999742180536656
"TIPIN",54962,1.03298014696644,0.738307387155089,0.999742180536656
"UCKL1",54963,0.925834649380172,0.430074099429412,0.999742180536656
"C1orf56",54964,1.06724091439758,0.549022849927456,0.999742180536656
"PIGX",54965,1.06763520960335,0.51669543391664,0.999742180536656
"CXorf48",54967,0.925284894147167,0.40125891568454,0.999742180536656
"C4orf27",54969,1.14106096803531,0.235338713616115,0.999742180536656
"TTC12",54970,1.13617600733575,0.226028179150816,0.999742180536656
"BANP",54971,1.00683544162567,0.94442726364946,0.999742180536656
"TMEM132A",54972,1.14562982031183,0.199529536501949,0.999742180536656
"THG1L",54974,1.017338037057,0.87513699626216,0.999742180536656
"C20orf27",54976,0.996286850109705,0.971109544509069,0.999742180536656
"SLC25A38",54977,0.943639476880342,0.576068635668782,0.999742180536656
"C2orf18",54978,1.0994804579966,0.359609255115055,0.999742180536656
"HRASLS2",54979,1.02116915739756,0.847300904108826,0.999742180536656
"CLN6",54982,1.13346808902738,0.21392967515717,0.999742180536656
"PINX1",54984,1.09987864493749,0.37312191841151,0.999742180536656
"HCFC1R1",54985,1.01536550778783,0.872577223123767,0.999742180536656
"ULK4",54986,0.918683103970478,0.446844766066852,0.999742180536656
"C1orf123",54987,0.986872268929736,0.891484735322257,0.999742180536656
"ACSM5",54988,0.970418252320216,0.773219631641032,0.999742180536656
"ZNF770",54989,0.929031846448846,0.464615124125563,0.999742180536656
"C1orf159",54991,0.980587162069546,0.826289603555393,0.999742180536656
"ZSCAN2",54993,0.982235702663633,0.872178494943923,0.999742180536656
"C20orf11",54994,0.93769917980513,0.532752659532732,0.999742180536656
"OXSM",54995,0.997535358019425,0.980728327097491,0.999742180536656
"MOSC2",54996,0.984602420565544,0.870747743037518,0.999742180536656
"AURKAIP1",54998,0.968341244220104,0.739408307932338,0.999742180536656
"TUG1",55000,0.94363906380576,0.535230417804861,0.999742180536656
"TMCO3",55002,1.00350365739075,0.973404110418755,0.999742180536656
"PAK1IP1",55003,1.04051664741782,0.71035831915261,0.999742180536656
"C11orf59",55004,1.06855851228334,0.530157515408391,0.999742180536656
"RMND1",55005,1.04167979320148,0.715349560556151,0.999742180536656
"TRMT61B",55006,0.966900702987137,0.740053729376873,0.999742180536656
"FAM118A",55007,1.07466540839283,0.412096496136945,0.999742180536656
"HERC6",55008,0.99791999151422,0.983127951144221,0.999742180536656
"C19orf24",55009,0.923592058610561,0.387647417079273,0.999742180536656
"C12orf48",55010,1.04233366288334,0.701909247653115,0.999742180536656
"PIH1D1",55011,0.932282868111785,0.478066945522708,0.999742180536656
"PPP2R3C",55012,0.952272534509032,0.645393987547048,0.999742180536656
"CCDC109B",55013,1.13866303356706,0.243396728344547,0.999742180536656
"PRPF39",55015,0.935077381379107,0.548126478261041,0.999742180536656
"MARCH1",55016,1.10203012657434,0.315836835486303,0.999742180536656
"C14orf119",55017,0.966092537604159,0.71344875810288,0.999742180536656
"TTC38",55020,1.05742161823732,0.621416685523351,0.999742180536656
"PID1",55022,1.01232719037314,0.907784547666379,0.999742180536656
"PHIP",55023,1.0682258742403,0.575763132722328,0.999742180536656
"BANK1",55024,1.12322505199174,0.213025427243322,0.999742180536656
"FAM70A",55026,1.01053229531367,0.925594376235674,0.999742180536656
"HEATR3",55027,0.984001204183136,0.870941684227679,0.999742180536656
"C17orf80",55028,0.933648734336524,0.507535357392659,0.999742180536656
"FBXO34",55030,1.01934043935282,0.854855985826043,0.999742180536656
"USP47",55031,1.04893534561472,0.654462619666298,0.999742180536656
"SLC35A5",55032,1.0537700990743,0.644701763936838,0.999742180536656
"FKBP14",55033,0.931785655516811,0.539499751300668,0.999742180536656
"MOCOS",55034,1.10084229406701,0.374176739716623,0.999742180536656
"NOL8",55035,0.987838996633751,0.899277278942783,0.999742180536656
"CCDC40",55036,0.952684399641588,0.615236214815634,0.999742180536656
"PTCD3",55037,0.916911009061172,0.384231607637852,0.999742180536656
"CDCA4",55038,0.980730404914943,0.863128153550041,0.999742180536656
"TRMT12",55039,0.879860515903967,0.224115583557158,0.999742180536656
"PLEKHB2",55041,1.11407188192471,0.322743345344518,0.999742180536656
"VPS37C",55048,1.03710558282234,0.708215687325212,0.999742180536656
"C19orf60",55049,0.923174936618138,0.369672818846281,0.999742180536656
"C14orf102",55051,1.05545967953799,0.601662796216541,0.999742180536656
"MRPL20",55052,0.987532623544091,0.901309448103699,0.999742180536656
"ATG16L1",55054,1.03641080139688,0.727934347475933,0.999742180536656
"ZWILCH",55055,1.07664387683707,0.497382591659236,0.999742180536656
"FLJ10038",55056,0.976205618561298,0.822706119764195,0.999742180536656
"AIM1L",55057,0.944766806296646,0.480009522690052,0.999742180536656
"SUSD4",55061,1.09666379046304,0.292209944815863,0.999742180536656
"ZCWPW1",55063,1.06737781753132,0.480648037454116,0.999742180536656
"GPR172B",55065,1.07194451173857,0.395544955344528,0.999742180536656
"PDPR",55066,0.943507060975795,0.559777687007204,0.999742180536656
"ENOX1",55068,1.05730540178391,0.619689333190237,0.999742180536656
"C7orf42",55069,1.08094549647714,0.466356423867046,0.999742180536656
"DET1",55070,1.09942732718301,0.383653343158005,0.999742180536656
"C9orf40",55071,1.04249182854885,0.654533520893848,0.999742180536656
"RNF31",55072,0.953370420324788,0.622104568019426,0.999742180536656
"LRRC37A4",55073,0.952202594846804,0.589122268127227,0.999742180536656
"OXR1",55074,0.970939277822523,0.794133396435331,0.999742180536656
"UACA",55075,0.988249471030444,0.915077694815626,0.999742180536656
"TMEM45A",55076,1.1105939803907,0.311947758542123,0.999742180536656
"FEZF2",55079,1.12401236449971,0.256754820788938,0.999742180536656
"TAPBPL",55080,1.02055552095815,0.838954393987205,0.999742180536656
"IFT57",55081,1.02688524277938,0.781901087574267,0.999742180536656
"ARGLU1",55082,0.956424779492132,0.6432712786234,0.999742180536656
"SOBP",55084,1.03788955519046,0.718697205985177,0.999742180536656
"CXorf57",55086,0.951505619824167,0.615191943896515,0.999742180536656
"C10orf118",55088,0.997084880865546,0.977365481614053,0.999742180536656
"MED9",55090,1.01947538276551,0.858407586329204,0.999742180536656
"WDYHV1",55093,0.971886406311476,0.777762315506922,0.999742180536656
"GPATCH1",55094,0.941053494790796,0.537304184360664,0.999742180536656
"SAMD4B",55095,0.922863121424534,0.40861807211073,0.999742180536656
"EBLN2",55096,1.05475181202837,0.598375343338708,0.999742180536656
"WDR70",55100,0.978842967427886,0.837475329486,0.999742180536656
"ATP5SL",55101,0.890546015643771,0.212896616644905,0.999742180536656
"ATG2B",55102,1.03196890127257,0.75479869424054,0.999742180536656
"RALGPS2",55103,1.05011967839259,0.601613324071631,0.999742180536656
"GPATCH2",55105,0.9458969967263,0.606637526029996,0.999742180536656
"SLFN12",55106,0.979277113883742,0.829405758381879,0.999742180536656
"BSDC1",55108,0.984941061938214,0.856631990225368,0.999742180536656
"AGGF1",55109,1.03655260738713,0.732540360492294,0.999742180536656
"MAGOHB",55110,1.13319590401754,0.227890533718054,0.999742180536656
"PLEKHJ1",55111,0.994312248706986,0.952473949154378,0.999742180536656
"WDR60",55112,0.976734418865637,0.798046590132582,0.999742180536656
"XKR8",55113,1.06676517228604,0.52245447480098,0.999742180536656
"ARHGAP17",55114,1.05002598940815,0.591764403256621,0.999742180536656
"TMEM39B",55116,0.994286137513539,0.947428432742524,0.999742180536656
"SLC6A15",55117,1.00106126941398,0.992458279537966,0.999742180536656
"CRTAC1",55118,1.13247301389718,0.250130431349402,0.999742180536656
"PRPF38B",55119,0.935598688997823,0.524064492241936,0.999742180536656
"FANCL",55120,0.970473107575118,0.770035867603131,0.999742180536656
"AKIRIN2",55122,1.04637603684549,0.648484752880187,0.999742180536656
"PIWIL2",55124,1.02588071991779,0.743087371646264,0.999742180536656
"CEP192",55125,0.929622090015182,0.451321764006877,0.999742180536656
"HEATR1",55127,0.928585055841108,0.523125534546207,0.999742180536656
"TRIM68",55128,1.03144255341543,0.756985202806782,0.999742180536656
"ANO10",55129,0.997387196097693,0.976647977211922,0.999742180536656
"RBM28",55131,0.919693406623405,0.376385703213017,0.999742180536656
"LARP1B",55132,1.02183131485832,0.831600241949054,0.999742180536656
"SRBD1",55133,0.9042754809047,0.289111471849102,0.999742180536656
"WRAP53",55135,1.0136807974576,0.889501447701387,0.999742180536656
"FIGN",55137,0.996298839442947,0.96898994829129,0.999742180536656
"FAM90A1",55138,1.10492631655024,0.235692076737831,0.999742180536656
"ANKZF1",55139,0.93782415878597,0.481453733863077,0.999742180536656
"ELP3",55140,1.03983785435828,0.713640030435499,0.999742180536656
"HAUS2",55142,0.990725811597017,0.926218154601791,0.999742180536656
"CDCA8",55143,1.08392368402726,0.44056082382765,0.999742180536656
"LRRC8D",55144,0.92828091979806,0.448832454738895,0.999742180536656
"THAP1",55145,1.11890954237708,0.324594858828241,0.999742180536656
"ZDHHC4",55146,1.05507394261375,0.624893103126623,0.999742180536656
"RBM23",55147,1.00710960278898,0.945221530795376,0.999742180536656
"UBR7",55148,0.982115994244267,0.857210755641652,0.999742180536656
"MTPAP",55149,0.975436436783776,0.820382354698181,0.999742180536656
"C19orf73",55150,1.0525362416748,0.586311477837288,0.999742180536656
"TMEM38B",55151,1.05925050721275,0.59852613355091,0.999742180536656
"DALRD3",55152,0.944117190381429,0.546169386620403,0.999742180536656
"SDAD1",55153,1.02433480557703,0.817383159118654,0.999742180536656
"MSTO1",55154,1.04531416593697,0.66986776612862,0.999742180536656
"ARMC1",55156,1.07867671997355,0.496269384579387,0.999742180536656
"DARS2",55157,1.11475293941634,0.30907875652698,0.999742180536656
"RFWD3",55159,0.953166302532725,0.640111019415516,0.999742180536656
"ARHGEF10L",55160,0.928479220247042,0.462502532448734,0.999742180536656
"TMEM33",55161,1.04124678825775,0.688448215207646,0.999742180536656
"PNPO",55163,1.07537175249046,0.445681399968263,0.999742180536656
"SHQ1",55164,1.0659922016909,0.541597805270718,0.999742180536656
"CEP55",55165,1.08429909495338,0.426004293519778,0.999742180536656
"CENPQ",55166,0.990197167501069,0.924754333735294,0.999742180536656
"MSL2",55167,0.954076805046063,0.613622607641294,0.999742180536656
"MRPS18A",55168,1.02553578762645,0.773848798075946,0.999742180536656
"PRMT6",55170,1.06762860319211,0.512437422854739,0.999742180536656
"TBCCD1",55171,0.880232053139914,0.217027205877877,0.999742180536656
"MRPS10",55173,0.960243615022941,0.703782122560466,0.999742180536656
"INTS10",55174,0.987638593680778,0.905967334872933,0.999742180536656
"KLHL11",55175,0.96489284026923,0.717126064209349,0.999742180536656
"SEC61A2",55176,1.04090918749127,0.70129219157088,0.999742180536656
"FAM82A2",55177,0.970128640119986,0.767227991339762,0.999742180536656
"RNMTL1",55178,1.07184468729765,0.48641354367796,0.999742180536656
"FAIM",55179,1.02218970904912,0.825686489905582,0.999742180536656
"LINS1",55180,1.0475876312816,0.665189492995042,0.999742180536656
"C17orf71",55181,1.00940033692765,0.928649597565159,0.999742180536656
"RNF220",55182,1.01003887275133,0.92112979595557,0.999742180536656
"RIF1",55183,0.91637710873804,0.404169529468054,0.999742180536656
"C20orf12",55184,0.917660393826049,0.365136107826443,0.999742180536656
"SLC25A36",55186,1.00946509129596,0.926327559136527,0.999742180536656
"VPS13D",55187,0.927376480288743,0.413774830254057,0.999742180536656
"RIC8B",55188,0.930304702817779,0.46727475864107,0.999742180536656
"NUDT11",55190,0.946818751983271,0.568026433027223,0.999742180536656
"NADSYN1",55191,1.01216623307464,0.902161947204561,0.999742180536656
"DNAJC17",55192,1.05664213162114,0.591716101591272,0.999742180536656
"PBRM1",55193,0.962538384540353,0.691227004471817,0.999742180536656
"FAM176B",55194,1.08367484913241,0.457639400144754,0.999742180536656
"C14orf105",55195,1.06861796439399,0.485911096447457,0.999742180536656
"C12orf35",55196,1.12119014863052,0.280212428222633,0.999742180536656
"RPRD1A",55197,0.959905157728688,0.731312769671107,0.999742180536656
"APPL2",55198,0.985750538683722,0.906761613495871,0.999742180536656
"FAM86C",55199,1.07397536696241,0.477762859591016,0.999742180536656
"PLEKHG6",55200,1.07667586492384,0.439830653645484,0.999742180536656
"MAP1S",55201,1.0140666468596,0.876836653365934,0.999742180536656
"GOLPH3L",55204,0.977829169923264,0.82808954294769,0.999742180536656
"ZNF532",55205,0.985465531274767,0.880320247856549,0.999742180536656
"SBNO1",55206,0.996330867730148,0.971264242776127,0.999742180536656
"ARL8B",55207,1.07483074093349,0.487450728429413,0.999742180536656
"DCUN1D2",55208,0.969932165453051,0.741530104320055,0.999742180536656
"SETD5",55209,0.975825690457117,0.819124749277469,0.999742180536656
"ATAD3A",55210,0.904848384199039,0.267389475379845,0.999742180536656
"DPPA4",55211,0.967963985224552,0.790808206752132,0.999742180536656
"BBS7",55212,1.11840071046559,0.291492997742894,0.999742180536656
"RCBTB1",55213,0.933630617998714,0.515953558997224,0.999742180536656
"LEPREL1",55214,1.05901181997568,0.589021201815599,0.999742180536656
"FANCI",55215,0.991764751202502,0.931642969055521,0.999742180536656
"C11orf57",55216,1.00842862746926,0.936715749133377,0.999742180536656
"TMLHE",55217,0.961367541458829,0.702156412066302,0.999742180536656
"EXD2",55218,0.98315430215315,0.869003426742514,0.999742180536656
"TMEM57",55219,1.00987600630637,0.91734825884667,0.999742180536656
"KLHDC8A",55220,0.992372901656805,0.937323696886705,0.999742180536656
"LRRC20",55222,0.979963510977254,0.841805822133404,0.999742180536656
